period_start(clock_cycles),period_end(clock_cycles),job_end(clock_cycles),job_deadline(clock_cycles),job_elapsed(clock_cycles),period_start(seconds),period_end(seconds),job_end(seconds),job_deadline(seconds),job_elapsed(seconds),deadline_status(1=met),job_utilization,job_density,job_l1_references,job_l1_misses,ob_l1_miss_ratio(%%),job_l2_references,job_l2_misses,job_l2_miss_ratio(%%),instructions_retired
2518237189075,2518436394996,2518253908330,2518436394996,16719255,75559.581520412,75559.681524827,75559.589912589,75559.681524827,0.008392177,1,0.0839,0.0839,5843291,2277,0.000390,647,148,0.228748,26257301
2518436394996,2518635516810,2518452944585,2518635516810,16549589,75559.681524827,75559.781486899,75559.689831521,75559.781486899,0.008306694,1,0.0831,0.0831,5842978,1893,0.000324,569,265,0.465729,26256441
2518635516810,2518834830771,2518652008019,2518834830771,16491209,75559.781486899,75559.881545496,75559.789764039,75559.881545496,0.008277140,1,0.0827,0.0827,5843348,2180,0.000373,525,208,0.396190,26257642
2518834830771,2519033980827,2518851490968,2519033980827,16660197,75559.881545496,75559.981521871,75559.889907873,75559.981521871,0.008362377,1,0.0836,0.0836,5843079,2157,0.000369,617,193,0.312804,26256803
2519033980827,2519233219358,2519050635863,2519233219358,16655036,75559.981521871,75560.081542901,75559.989881126,75560.081542901,0.008359255,1,0.0836,0.0836,5844190,2830,0.000484,706,191,0.270538,26260601
2519233219358,2519432388953,2519250418409,2519432388953,17199051,75560.081542901,75560.181528522,75560.090174953,75560.181528522,0.008632052,1,0.0863,0.0863,5844410,2551,0.000436,772,203,0.262953,26262110
2519432388953,2519631614898,2519448835533,2519631614898,16446580,75560.181528522,75560.281542969,75560.189783224,75560.281542969,0.008254702,1,0.0825,0.0825,5843837,1975,0.000338,622,202,0.324759,26259491
2519631614898,2519830795727,2519647997841,2519830795727,16382943,75560.281542969,75560.381534316,75560.289765263,75560.381534316,0.008222294,1,0.0822,0.0822,5843650,1941,0.000332,534,212,0.397004,26258572
2519830795727,2520030027425,2519847363487,2520030027425,16567760,75560.381534316,75560.481552079,75560.389850027,75560.481552079,0.008315711,1,0.0831,0.0831,5843053,2131,0.000365,620,190,0.306452,26256694
2520030027425,2520229198820,2520047815659,2520229198820,17788234,75560.481552079,75560.581539345,75560.490480088,75560.581539345,0.008928009,1,0.0893,0.0893,5842922,2058,0.000352,593,354,0.596965,26256322
2520229198820,2520428890205,2520245796822,2520428890205,16598002,75560.581539345,75560.681786889,75560.589869447,75560.681786889,0.008330102,1,0.0831,0.0831,5843133,2237,0.000383,613,277,0.451876,26256862
2520428890205,2520627583394,2520445193996,2520627583394,16303791,75560.681786889,75560.781533495,75560.689969112,75560.781533495,0.008182223,1,0.082,0.082,5843145,1858,0.000318,473,190,0.401691,26256994
2520627583394,2520827350434,2520643875250,2520827350434,16291856,75560.781533495,75560.881819691,75560.789709971,75560.881819691,0.008176476,1,0.0815,0.0815,5843000,1808,0.000309,460,184,0.400000,26256515
2520827350434,2521026004231,2520843678662,2521026004231,16328228,75560.881819691,75560.981545224,75560.890014253,75560.981545224,0.008194562,1,0.0822,0.0822,5844219,1975,0.000338,549,261,0.475410,26261425
2521026004231,2521225384657,2521033240382,2521225384657,7236151,75560.981545224,75561.081638635,75560.985176549,75561.081638635,0.003631325,1,0.0363,0.0363,5842259,1826,0.000313,458,127,0.277293,26253976
2521225384657,2521424963443,2521241691700,2521424963443,16307043,75561.081638635,75561.181830024,75561.089822522,75561.181830024,0.008183887,1,0.0817,0.0817,5843348,1954,0.000334,475,219,0.461053,26257525
2521424963443,2521624068376,2521441696897,2521624068376,16733454,75561.181830024,75561.281783634,75561.190228469,75561.281783634,0.008398445,1,0.084,0.084,5848105,2684,0.000459,927,409,0.441208,26273674
