period_start(clock_cycles),period_end(clock_cycles),job_end(clock_cycles),job_deadline(clock_cycles),job_elapsed(clock_cycles),period_start(seconds),period_end(seconds),job_end(seconds),job_deadline(seconds),job_elapsed(seconds),deadline_status(1=met),job_utilization,job_density,job_l1_references,job_l1_misses,ob_l1_miss_ratio(%%),job_l2_references,job_l2_misses,job_l2_miss_ratio(%%),instructions_retired
2385976116434,2386175139198,2385976370770,2386175139198,254336,75493.184521191,75493.284434315,75493.184646143,75493.284434315,0.000124952,1,0.00125,0.00125,20095,69,0.003434,36,25,0.694444,72793
2386175139198,2386374388609,2386175388951,2386374388609,249753,75493.284434315,75493.384459860,75493.284556216,75493.384459860,0.000121901,1,0.00122,0.00122,20095,67,0.003334,21,17,0.809524,72793
2386374388609,2386573579212,2386374638693,2386573579212,250084,75493.384459860,75493.484457133,75493.384582681,75493.484457133,0.000122821,1,0.00123,0.00123,20095,68,0.003384,19,16,0.842105,72793
2386573579212,2386772673586,2386573825945,2386772673586,246733,75493.484457133,75493.584404490,75493.484577652,75493.584404490,0.000120519,1,0.00121,0.00121,20095,67,0.003334,20,12,0.600000,72793
2386772673586,2386972038047,2386773058032,2386972038047,384446,75493.584404490,75493.684489033,75493.584595564,75493.684489033,0.000191074,1,0.00191,0.00191,20095,73,0.003633,24,10,0.416667,72793
2386972038047,2387171166131,2386972297252,2387171166131,259205,75493.684489033,75493.784454401,75493.684616058,75493.784454401,0.000127025,1,0.00127,0.00127,20095,57,0.002837,19,18,0.947368,72793
2387171166131,2387370739489,2387171408041,2387370739489,241910,75493.784454401,75493.884643610,75493.784572689,75493.884643610,0.000118288,1,0.00118,0.00118,20095,67,0.003334,20,11,0.550000,72793
2387370739489,2387569896718,2387370990359,2387569896718,250870,75493.884643610,75493.984623722,75493.884765928,75493.984623722,0.000122318,1,0.00122,0.00122,20095,65,0.003235,19,17,0.894737,72793
2387569896718,2387768990514,2387570147959,2387768990514,251241,75493.984623722,75494.084571154,75493.984746019,75494.084571154,0.000122297,1,0.00122,0.00122,20095,66,0.003284,18,16,0.888889,72793
2387768990514,2387967874391,2387769236765,2387967874391,246251,75494.084571154,75494.184413294,75494.084691729,75494.184413294,0.000120575,1,0.00121,0.00121,20095,70,0.003483,19,16,0.842105,72793
2387967874391,2388167160869,2387968149522,2388167160869,275131,75494.184413294,75494.284458828,75494.184548924,75494.284458828,0.000135630,1,0.00136,0.00136,20095,59,0.002936,19,10,0.526316,72793
2388167160869,2388366371835,2388167410058,2388366371835,249189,75494.284458828,75494.384465527,75494.284580638,75494.384465527,0.000121810,1,0.00122,0.00122,20095,67,0.003334,19,14,0.736842,72793
2388366371835,2388565556478,2388366620870,2388565556478,249035,75494.384465527,75494.484459106,75494.384587357,75494.484459106,0.000121830,1,0.00122,0.00122,20095,68,0.003384,19,16,0.842105,72793
2388565556478,2388764590999,2388565805555,2388764590999,249077,75494.484459106,75494.584377061,75494.484581013,75494.584377061,0.000121907,1,0.00122,0.00122,20095,67,0.003334,20,16,0.800000,72793
