period_start(clock_cycles),period_end(clock_cycles),job_end(clock_cycles),job_deadline(clock_cycles),job_elapsed(clock_cycles),period_start(seconds),period_end(seconds),job_end(seconds),job_deadline(seconds),job_elapsed(seconds),deadline_status(1=met),job_utilization,job_density,job_l1_references,job_l1_misses,ob_l1_miss_ratio(%%),job_l2_references,job_l2_misses,job_l2_miss_ratio(%%),instructions_retired
2179080432099,2179279691758,2179080609003,2179279691758,176904,75389.319685330,75389.419716369,75389.319771022,75389.419716369,0.000085692,1,0.000857,0.000857,1186,63,0.053120,19,12,0.631579,5921
2179279691758,2179478945993,2179279853211,2179478945993,161453,75389.419716369,75389.519745403,75389.419794870,75389.519745403,0.000078501,1,0.000785,0.000785,1186,53,0.044688,20,10,0.500000,5921
2179478945993,2179678008217,2179479119656,2179678008217,173663,75389.519745403,75389.619678332,75389.519829863,75389.619678332,0.000084460,1,0.000845,0.000845,1186,55,0.046374,21,14,0.666667,5921
2179678008217,2179877186216,2179678189874,2179877186216,181657,75389.619678332,75389.719669278,75389.619766380,75389.719669278,0.000088048,1,0.000881,0.000881,1186,59,0.049747,24,19,0.791667,5921
2179877186216,2180076478444,2179877359943,2180076478444,173727,75389.719669278,75389.819716483,75389.719752984,75389.819716483,0.000083706,1,0.000837,0.000837,1186,53,0.044688,22,14,0.636364,5921
2180076478444,2180275581012,2180076651365,2180275581012,172921,75389.819716483,75389.919669738,75389.819800550,75389.919669738,0.000084067,1,0.000841,0.000841,1186,59,0.049747,22,15,0.681818,5921
2180275581012,2180474945044,2180275757611,2180474945044,176599,75389.919669738,75390.019753743,75389.919754991,75390.019753743,0.000085253,1,0.000852,0.000852,1186,67,0.056492,20,12,0.600000,5921
2180474945044,2180673989150,2180475136377,2180673989150,191333,75390.019753743,75390.119676883,75390.019846465,75390.119676883,0.000092722,1,0.000928,0.000928,1186,54,0.045531,25,21,0.840000,5921
2180673989150,2180873520540,2180674167586,2180873520540,178436,75390.119676883,75390.219844816,75390.119763389,75390.219844816,0.000086506,1,0.000864,0.000864,1186,55,0.046374,21,16,0.761905,5921
2180873520540,2181072400399,2180873700997,2181072400399,180457,75390.219844816,75390.319685729,75390.219932328,75390.319685729,0.000087512,1,0.000877,0.000877,1186,54,0.045531,20,17,0.850000,5921
2181072400399,2181271718450,2181072577554,2181271718450,177155,75390.319685729,75390.419747118,75390.319771549,75390.419747118,0.000085820,1,0.000858,0.000858,1186,64,0.053963,19,11,0.578947,5921
2181271718450,2181471067098,2181271897051,2181471067098,178601,75390.419747118,75390.519823176,75390.419833282,75390.519823176,0.000086164,1,0.000861,0.000861,1186,53,0.044688,20,16,0.800000,5921
2181471067098,2181669990360,2181471247403,2181669990360,180305,75390.519823176,75390.619685500,75390.519910377,75390.619685500,0.000087201,1,0.000873,0.000873,1186,54,0.045531,21,18,0.857143,5921
2181669990360,2181869166298,2181670168092,2181869166298,177732,75390.619685500,75390.719674450,75390.619771714,75390.719674450,0.000086214,1,0.000862,0.000862,1186,63,0.053120,17,12,0.705882,5921
2181869166298,2182068356575,2181869336280,2182068356575,169982,75390.719674450,75390.819671678,75390.719757325,75390.819671678,0.000082875,1,0.000829,0.000829,1186,56,0.047218,19,12,0.631579,5921
2182068356575,2182267821714,2182068539481,2182267821714,182906,75390.819671678,75390.919806760,75390.819760905,75390.919806760,0.000089227,1,0.000891,0.000891,1186,60,0.050590,22,17,0.772727,5921
2182267821714,2182466826886,2182267979136,2182466826886,157422,75390.919806760,75391.019710487,75390.919882468,75391.019710487,0.000075708,1,0.000758,0.000758,1186,54,0.045531,19,17,0.894737,5921
2182466826886,2182665951130,2182467155781,2182665951130,328895,75391.019710487,75391.119674689,75391.019872713,75391.119674689,0.000162226,1,0.00162,0.00162,1186,69,0.058179,24,12,0.500000,5921
2182665951130,2182865440968,2182666128786,2182865440968,177656,75391.119674689,75391.219821441,75391.119760139,75391.219821441,0.000085450,1,0.000853,0.000853,1186,53,0.044688,19,14,0.736842,5921
2182865440968,2183064653227,2182865618300,2183064653227,177332,75391.219821441,75391.319828954,75391.219907169,75391.319828954,0.000085728,1,0.000857,0.000857,1186,55,0.046374,21,17,0.809524,5921
2183064653227,2183263873336,2183064888970,2183263873336,235743,75391.319828954,75391.419841120,75391.319944164,75391.419841120,0.000115210,1,0.00115,0.00115,1186,52,0.043845,17,13,0.764706,5921
2183263873336,2183462763634,2183264105995,2183462763634,232659,75391.419841120,75391.519686820,75391.419954342,75391.519686820,0.000113222,1,0.00113,0.00113,1186,55,0.046374,19,17,0.894737,5921
2183462763634,2183662229811,2183462940645,2183662229811,177011,75391.519686820,75391.619821998,75391.519772604,75391.619821998,0.000085784,1,0.000857,0.000857,1186,67,0.056492,18,12,0.666667,5921
2183662229811,2183861265196,2183662458227,2183861265196,228416,75391.619821998,75391.719743513,75391.619933690,75391.719743513,0.000111692,1,0.00112,0.00112,1186,53,0.044688,21,17,0.809524,5921
2183861265196,2184060467613,2183861438925,2184060467613,173729,75391.719743513,75391.819743245,75391.719825134,75391.819743245,0.000081621,1,0.000816,0.000816,1186,57,0.048061,21,12,0.571429,5921
2184060467613,2184259649851,2184060620770,2184259649851,153157,75391.819743245,75391.919736730,75391.819817669,75391.919736730,0.000074424,1,0.000744,0.000744,1186,53,0.044688,21,18,0.857143,5921
2184259649851,2184458841448,2184259825030,2184458841448,175179,75391.919736730,75392.019734231,75391.919821417,75392.019734231,0.000084687,1,0.000847,0.000847,1186,65,0.054806,15,12,0.800000,5921
