period_start(clock_cycles),period_end(clock_cycles),job_end(clock_cycles),job_deadline(clock_cycles),job_elapsed(clock_cycles),period_start(seconds),period_end(seconds),job_end(seconds),job_deadline(seconds),job_elapsed(seconds),deadline_status(1=met),job_utilization,job_density,job_l1_references,job_l1_misses,ob_l1_miss_ratio(%%),job_l2_references,job_l2_misses,job_l2_miss_ratio(%%),instructions_retired
2288828394462,2289027712755,2288828600405,2289027712755,205943,75444.414893915,75444.514954968,75444.414994818,75444.514954968,0.000100903,1,0.00101,0.00101,6803,161,0.023666,23,11,0.478261,39862
2289027712755,2289226907391,2289027925984,2289226907391,213229,75444.514954968,75444.614953794,75444.515059290,75444.614953794,0.000104322,1,0.00104,0.00104,6803,168,0.024695,29,17,0.586207,39862
2289226907391,2289426000746,2289227117111,2289426000746,209720,75444.614953794,75444.714901787,75444.615056428,75444.714901787,0.000102634,1,0.00103,0.00103,6803,171,0.025136,26,12,0.461538,39862
2289426000746,2289625318215,2289426209076,2289625318215,208330,75444.714901787,75444.814962385,75444.715003423,75444.814962385,0.000101636,1,0.00102,0.00102,6803,164,0.024107,22,11,0.500000,39862
2289625318215,2289824487588,2289625532252,2289824487588,214037,75444.814962385,75444.914948401,75444.815066980,75444.914948401,0.000104595,1,0.00105,0.00105,6803,168,0.024695,25,16,0.640000,39862
2289824487588,2290023705008,2289824700400,2290023705008,212812,75444.914948401,75445.014958671,75444.915052449,75445.014958671,0.000104048,1,0.00104,0.00104,6803,171,0.025136,31,18,0.580645,39862
2290023705008,2290222895906,2290023916893,2290222895906,211885,75445.014958671,75445.114955004,75445.015062190,75445.114955004,0.000103519,1,0.00104,0.00104,6803,177,0.026018,30,16,0.533333,39862
2290222895906,2290422102577,2290223148732,2290422102577,252826,75445.114955004,75445.214959984,75445.115079758,75445.214959984,0.000124754,1,0.00125,0.00125,6803,172,0.025283,25,11,0.440000,39862
2290422102577,2290621297301,2290422313490,2290621297301,210913,75445.214959984,75445.314958941,75445.215063297,75445.314958941,0.000103313,1,0.00103,0.00103,6803,167,0.024548,31,17,0.548387,39862
2290621297301,2290820607337,2290621706748,2290820607337,409447,75445.314958941,75445.415015480,75445.315162409,75445.415015480,0.000203468,1,0.00203,0.00203,6803,181,0.026606,35,15,0.428571,39862
2290820607337,2291019580724,2290820865038,2291019580724,257701,75445.415015480,75445.514903242,75445.415142783,75445.514903242,0.000127303,1,0.00127,0.00127,8150,562,0.068957,178,27,0.151685,44399
2291019580724,2291218881031,2291019788702,2291218881031,207978,75445.514903242,75445.614955676,75445.515005039,75445.614955676,0.000101797,1,0.00102,0.00102,6803,182,0.026753,23,7,0.304348,39862
2291218881031,2291418076822,2291219091778,2291418076822,210747,75445.614955676,75445.714954607,75445.615058380,75445.714954607,0.000102704,1,0.00103,0.00103,6803,174,0.025577,31,15,0.483871,39862
2291418076822,2291617293183,2291418304726,2291617293183,227904,75445.714954607,75445.814964250,75445.715066194,75445.814964250,0.000111587,1,0.00112,0.00112,6803,171,0.025136,31,17,0.548387,39862
2291617293183,2291816502206,2291617501635,2291816502206,208452,75445.814964250,75445.914970105,75445.815066093,75445.914970105,0.000101843,1,0.00102,0.00102,6803,172,0.025283,28,13,0.464286,39862
2291816502206,2292015559721,2291816715057,2292015559721,212851,75445.914970105,75446.014900065,75445.915074315,75446.014900065,0.000104210,1,0.00104,0.00104,6803,171,0.025136,28,11,0.392857,39862
2292015559721,2292214854530,2292015769519,2292214854530,209798,75446.014900065,75446.114949190,75446.015002919,75446.114949190,0.000102854,1,0.00103,0.00103,6803,184,0.027047,21,6,0.285714,39862
2292214854530,2292414076183,2292215066678,2292414076183,212148,75446.114949190,75446.214961891,75446.115053078,75446.214961891,0.000103888,1,0.00104,0.00104,6803,176,0.025871,27,11,0.407407,39862
2292414076183,2292613287066,2292414317872,2292613287066,241689,75446.214961891,75446.314968707,75446.215080131,75446.314968707,0.000118240,1,0.00118,0.00118,6803,179,0.026312,25,11,0.440000,39862
2292613287066,2292812442371,2292613501821,2292812442371,214755,75446.314968707,75446.414947169,75446.315073530,75446.414947169,0.000104823,1,0.00105,0.00105,6803,175,0.025724,26,14,0.538462,39862
2292812442371,2293011653048,2292812648432,2293011653048,206061,75446.414947169,75446.514953954,75446.415048157,75446.514953954,0.000100988,1,0.00101,0.00101,6803,172,0.025283,29,14,0.482759,39862
2293011653048,2293210865484,2293011864007,2293210865484,210959,75446.514953954,75446.614961775,75446.515057573,75446.614961775,0.000103619,1,0.00104,0.00104,6803,176,0.025871,32,15,0.468750,39862
2293210865484,2293410073725,2293211077243,2293410073725,211759,75446.614961775,75446.714967640,75446.615065669,75446.714967640,0.000103894,1,0.00104,0.00104,6803,172,0.025283,27,11,0.407407,39862
2293410073725,2293609265982,2293410288140,2293609265982,214415,75446.714967640,75446.814965191,75446.715072517,75446.814965191,0.000104877,1,0.00105,0.00105,6803,172,0.025283,26,13,0.500000,39862
2293609265982,2293808449558,2293609523458,2293808449558,257476,75446.814965191,75446.914958209,75446.815091967,75446.914958209,0.000126776,1,0.00127,0.00127,6803,178,0.026165,33,18,0.545455,39862
2293808449558,2294007657477,2293808660246,2294007657477,210688,75446.914958209,75447.014963986,75446.915061574,75447.014963986,0.000103365,1,0.00103,0.00103,6803,177,0.026018,34,19,0.558824,39862
2294007657477,2294206864490,2294007869783,2294206864490,212306,75447.014963986,75447.114968910,75447.015067680,75447.114968910,0.000103694,1,0.00104,0.00104,6803,169,0.024842,24,13,0.541667,39862
2294206864490,2294406040335,2294207079237,2294406040335,214747,75447.114968910,75447.214958204,75447.115073883,75447.214958204,0.000104973,1,0.00105,0.00105,6803,175,0.025724,25,14,0.560000,39862
2294406040335,2294605266716,2294406253319,2294605266716,212984,75447.214958204,75447.314973012,75447.215062342,75447.314973012,0.000104138,1,0.00104,0.00104,6803,175,0.025724,32,17,0.531250,39862
2294605266716,2294804491048,2294605490946,2294804491048,224230,75447.314973012,75447.414986569,75447.315082784,75447.414986569,0.000109772,1,0.0011,0.0011,6803,179,0.026312,32,27,0.843750,39862
2294804491048,2295004226896,2294804906463,2295004226896,415415,75447.414986569,75447.515257572,75447.415192916,75447.515257572,0.000206347,1,0.00206,0.00206,6803,179,0.026312,34,19,0.558824,39862
2295004226896,2295202844827,2295004459454,2295202844827,232558,75447.515257572,75447.614965460,75447.515371012,75447.614965460,0.000113440,1,0.00114,0.00114,6803,177,0.026018,31,25,0.806452,39862
2295202844827,2295402670936,2295202983325,2295402670936,138498,75447.614965460,75447.715282272,75447.615032926,75447.715282272,0.000067466,1,0.000673,0.000673,6803,174,0.025577,26,14,0.538462,39862
2295402670936,2295601391978,2295402922888,2295601391978,251952,75447.715282272,75447.815043701,75447.715406197,75447.815043701,0.000123925,1,0.00124,0.00124,6803,192,0.028223,25,14,0.560000,39862
2295601391978,2295800938053,2295601680747,2295800938053,288769,75447.815043701,75447.915218587,75447.815185563,75447.915218587,0.000141862,1,0.00142,0.00142,6803,179,0.026312,30,18,0.600000,39862
2295800938053,2295999606580,2295801170727,2295999606580,232674,75447.915218587,75448.014952822,75447.915332251,75448.014952822,0.000113664,1,0.00114,0.00114,6803,170,0.024989,29,24,0.827586,39862
2295999606580,2296199347351,2295999818742,2296199347351,212162,75448.014952822,75448.115226738,75448.015056656,75448.115226738,0.000103834,1,0.00104,0.00104,6803,168,0.024695,30,14,0.466667,39862
2296199347351,2296398625823,2296199575773,2296398625823,228422,75448.115226738,75448.215267234,75448.115337725,75448.215267234,0.000110987,1,0.00111,0.00111,6803,179,0.026312,19,14,0.736842,39862
2296398625823,2296597650824,2296398860026,2296597650824,234203,75448.215267234,75448.315181054,75448.215381827,75448.315181054,0.000114593,1,0.00115,0.00115,6803,178,0.026165,20,12,0.600000,39862
2296597650824,2296796487803,2296597882259,2296796487803,231435,75448.315181054,75448.414999942,75448.315293738,75448.414999942,0.000112684,1,0.00113,0.00113,6803,175,0.025724,31,22,0.709677,39862
