period_start(clock_cycles),period_end(clock_cycles),job_end(clock_cycles),job_deadline(clock_cycles),job_elapsed(clock_cycles),period_start(seconds),period_end(seconds),job_end(seconds),job_deadline(seconds),job_elapsed(seconds),deadline_status(1=met),job_utilization,job_density,job_l1_references,job_l1_misses,ob_l1_miss_ratio(%%),job_l2_references,job_l2_misses,job_l2_miss_ratio(%%),instructions_retired
2299644989611,2299844196480,2299645201314,2299844196480,211703,75449.844990806,75449.944995667,75449.845094866,75449.944995667,0.000104060,1,0.00104,0.00104,1476,44,0.029810,26,8,0.307692,9169
2299844196480,2300043402219,2299844359251,2300043402219,162771,75449.944995667,75450.045000504,75449.945074969,75450.045000504,0.000079302,1,0.000793,0.000793,1476,44,0.029810,24,7,0.291667,9123
2300043402219,2300242574655,2300043567845,2300242574655,165626,75450.045000504,75450.144987898,75450.045080683,75450.144987898,0.000080179,1,0.000802,0.000802,1456,46,0.031593,24,7,0.291667,8865
2300242574655,2300441776206,2300242742945,2300441776206,168290,75450.144987898,75450.244990073,75450.145069709,75450.244990073,0.000081811,1,0.000818,0.000818,1476,38,0.025745,24,8,0.333333,9134
2300441776206,2300640978581,2300441935129,2300640978581,158923,75450.244990073,75450.344992802,75450.245067154,75450.344992802,0.000077081,1,0.000771,0.000771,1476,44,0.029810,27,9,0.333333,9235
2300640978581,2300840095498,2300641147093,2300840095498,168512,75450.344992802,75450.444950989,75450.345074624,75450.444950989,0.000081822,1,0.000819,0.000819,1476,49,0.033198,25,7,0.280000,9353
2300840095498,2301039390494,2300840245667,2301039390494,150169,75450.444950989,75450.545001275,75450.445025068,75450.545001275,0.000074079,1,0.00074,0.00074,1476,47,0.031843,25,4,0.160000,9051
2301039390494,2301238565475,2301039550360,2301238565475,159866,75450.545001275,75450.644990479,75450.545079218,75450.644990479,0.000077943,1,0.00078,0.00078,1476,39,0.026423,26,8,0.307692,9145
2301238565475,2301437696020,2301238737394,2301437696020,171919,75450.644990479,75450.744958807,75450.645074104,75450.744958807,0.000083625,1,0.000837,0.000837,1476,50,0.033875,26,9,0.346154,9265
2301437696020,2301637008521,2301437909257,2301637008521,213237,75450.744958807,75450.845015056,75450.745062038,75450.845015056,0.000103231,1,0.00103,0.00103,1476,91,0.061653,25,7,0.280000,9086
2301637008521,2301836172169,2301637178489,2301836172169,169968,75450.845015056,75450.944998216,75450.845097662,75450.944998216,0.000082606,1,0.000826,0.000826,1476,46,0.031165,27,12,0.444444,9190
2301836172169,2302035357399,2301836339011,2302035357399,166842,75450.944998216,75451.044992719,75450.945079393,75451.044992719,0.000081177,1,0.000812,0.000812,1476,45,0.030488,26,10,0.384615,9257
2302035357399,2302234576807,2302035524958,2302234576807,167559,75451.044992719,75451.145003522,75451.045073681,75451.145003522,0.000080962,1,0.00081,0.00081,1476,45,0.030488,25,9,0.360000,9070
2302234576807,2302433754604,2302234746109,2302433754604,169302,75451.145003522,75451.244993976,75451.145085876,75451.244993976,0.000082354,1,0.000824,0.000824,1476,45,0.030488,26,10,0.384615,9206
2302433754604,2302632954379,2302433921705,2302632954379,167101,75451.244993976,75451.344995498,75451.245075071,75451.344995498,0.000081095,1,0.000811,0.000811,1476,48,0.032520,26,7,0.269231,8929
2302632954379,2302832154877,2302633133493,2302832154877,179114,75451.344995498,75451.444996806,75451.345082445,75451.444996806,0.000086947,1,0.000869,0.000869,1476,49,0.033198,26,8,0.307692,9225
2302832154877,2303031391097,2302832336246,2303031391097,181369,75451.444996806,75451.545016580,75451.445085284,75451.545016580,0.000088478,1,0.000885,0.000885,1476,43,0.029133,24,21,0.875000,9062
2303031391097,2303231061602,2303031555520,2303231061602,164423,75451.545016580,75451.645255088,75451.545096483,75451.645255088,0.000079903,1,0.000797,0.000797,1476,55,0.037263,27,12,0.444444,8953
2303231061602,2303429666658,2303231255089,2303429666658,193487,75451.645255088,75451.744957322,75451.645348511,75451.744957322,0.000093423,1,0.000937,0.000937,1446,44,0.030429,23,14,0.608696,9007
2303429666658,2303629443957,2303429891046,2303629443957,224388,75451.744957322,75451.845249032,75451.745067330,75451.845249032,0.000110008,1,0.0011,0.0011,1476,132,0.089431,29,6,0.206897,9121
2303629443957,2303828014014,2303629631874,2303828014014,187917,75451.845249032,75451.944933487,75451.845339850,75451.944933487,0.000090818,1,0.000911,0.000911,1476,44,0.029810,22,15,0.681818,9217
2303828014014,2304027840761,2303828173918,2304027840761,159904,75451.944933487,75452.045249818,75451.945010881,75452.045249818,0.000077394,1,0.000771,0.000771,1476,45,0.030488,21,8,0.380952,9160
2304027840761,2304226577842,2304028025365,2304226577842,184604,75452.045249818,75452.145019307,75452.045339512,75452.145019307,0.000089694,1,0.000899,0.000899,1476,46,0.031165,25,16,0.640000,9166
2304226577842,2304426274755,2304226764296,2304426274755,186454,75452.145019307,75452.245270469,75452.145109527,75452.245270469,0.000090220,1,0.0009,0.0009,1476,39,0.026423,23,15,0.652174,9062
2304426274755,2304625426517,2304426491113,2304625426517,216358,75452.245270469,75452.345247465,75452.245375498,75452.345247465,0.000105029,1,0.00105,0.00105,1476,39,0.026423,26,18,0.692308,9142
2304625426517,2304824535865,2304625613978,2304824535865,187461,75452.345247465,75452.445202671,75452.345338146,75452.445202671,0.000090681,1,0.000907,0.000907,1476,43,0.029133,25,16,0.640000,9198
2304824535865,2305023356843,2304824718186,2305023356843,182321,75452.445202671,75452.545014396,75452.445291439,75452.545014396,0.000088768,1,0.000889,0.000889,1476,40,0.027100,26,14,0.538462,9174
2305023356843,2305222471764,2305023834718,2305222471764,477875,75452.545014396,75452.644971066,75452.545251600,75452.644971066,0.000237204,1,0.00237,0.00237,1476,83,0.056233,20,1,0.050000,9142
2305222471764,2305421652329,2305222555954,2305421652329,84190,75452.644971066,75452.744964056,75452.645011889,75452.744964056,0.000040823,1,0.000408,0.000408,1476,40,0.027100,22,15,0.681818,8897
2305421652329,2305621446767,2305421870421,2305621446767,218092,75452.744964056,75452.845264441,75452.745071599,75452.845264441,0.000107543,1,0.00107,0.00107,1476,97,0.065718,25,6,0.240000,9278
2305621446767,2305820610472,2305621637210,2305820610472,190443,75452.845264441,75452.945248100,75452.845357091,75452.945248100,0.000092650,1,0.000927,0.000927,1476,42,0.028455,19,11,0.578947,9153
2305820610472,2306019856207,2305820798674,2306019856207,188202,75452.945248100,75453.045272328,75452.945339091,75453.045272328,0.000090991,1,0.00091,0.00091,1476,44,0.029810,21,15,0.714286,9241
2306019856207,2306218888379,2306020043313,2306218888379,187106,75453.045272328,75453.145189398,75453.045362964,75453.145189398,0.000090636,1,0.000907,0.000907,1476,36,0.024390,22,14,0.636364,9230
2306218888379,2306418192087,2306219075004,2306418192087,186625,75453.145189398,75453.245242990,75453.145279850,75453.245242990,0.000090452,1,0.000904,0.000904,1476,36,0.024390,24,15,0.625000,9315
2306418192087,2306617335422,2306418378575,2306617335422,186488,75453.245242990,75453.345215917,75453.245333399,75453.345215917,0.000090409,1,0.000904,0.000904,1476,42,0.028455,23,15,0.652174,9203
2306617335422,2306816472328,2306617520374,2306816472328,184952,75453.345215917,75453.445185477,75453.345305525,75453.445185477,0.000089608,1,0.000896,0.000896,1476,41,0.027778,21,14,0.666667,9174
2306816472328,2307015295781,2306816657920,2307015295781,185592,75453.445185477,75453.544997634,75453.445275620,75453.544997634,0.000090143,1,0.000903,0.000903,1476,41,0.027778,24,13,0.541667,9139
