period_start(clock_cycles),period_end(clock_cycles),job_end(clock_cycles),job_deadline(clock_cycles),job_elapsed(clock_cycles),period_start(seconds),period_end(seconds),job_end(seconds),job_deadline(seconds),job_elapsed(seconds),deadline_status(1=met),job_utilization,job_density,job_l1_references,job_l1_misses,ob_l1_miss_ratio(%%),job_l2_references,job_l2_misses,job_l2_miss_ratio(%%),instructions_retired
2309266731962,2309465924085,2309266893494,2309465924085,161532,75454.675253580,75454.775250800,75454.675331464,75454.775250800,0.000077884,1,0.000779,0.000779,984,48,0.048780,19,6,0.315789,3505
2309465924085,2309665134203,2309466091231,2309665134203,167146,75454.775250800,75454.875257747,75454.775331756,75454.875257747,0.000080956,1,0.00081,0.00081,984,54,0.054878,21,6,0.285714,3505
2309665134203,2309864307009,2309665306096,2309864307009,171893,75454.875257747,75454.975246579,75454.875340613,75454.975246579,0.000082866,1,0.000829,0.000829,984,42,0.042683,22,10,0.454545,3505
2309864307009,2310064071221,2309864496792,2310064071221,189783,75454.975246579,75455.075530513,75454.975337483,75455.075530513,0.000090904,1,0.000906,0.000906,984,47,0.047764,19,8,0.421053,3505
2310064071221,2310262708971,2310064251708,2310262708971,180487,75455.075530513,75455.175249589,75455.075617418,75455.175249589,0.000086905,1,0.000871,0.000871,984,40,0.040650,23,19,0.826087,3505
2310262708971,2310462443317,2310262890780,2310462443317,181809,75455.175249589,75455.275519549,75455.175337518,75455.275519549,0.000087929,1,0.000877,0.000877,984,53,0.053862,16,13,0.812500,3505
2310462443317,2310661674167,2310462624743,2310661674167,181426,75455.275519549,75455.375536433,75455.275606829,75455.375536433,0.000087280,1,0.000873,0.000873,984,40,0.040650,23,18,0.782609,3505
2310661674167,2310860818320,2310661854175,2310860818320,180008,75455.375536433,75455.475509487,75455.375622991,75455.475509487,0.000086558,1,0.000866,0.000866,984,41,0.041667,23,18,0.782609,3505
2310860818320,2311059988051,2310860997124,2311059988051,178804,75455.475509487,75455.575495747,75455.475595837,75455.575495747,0.000086350,1,0.000864,0.000864,984,50,0.050813,18,13,0.722222,3505
2311059988051,2311258774768,2311060340125,2311258774768,352074,75455.575495747,75455.675289463,75455.575669287,75455.675289463,0.000173540,1,0.00174,0.00174,984,44,0.044715,29,13,0.448276,3505
2311258774768,2311458408315,2311258945695,2311458408315,170927,75455.675289463,75455.775508713,75455.675372187,75455.775508713,0.000082724,1,0.000825,0.000825,984,47,0.047764,22,12,0.545455,3505
2311458408315,2311657665170,2311458587640,2311657665170,179325,75455.775508713,75455.875538203,75455.775595350,75455.875538203,0.000086637,1,0.000866,0.000866,984,42,0.042683,28,22,0.785714,3505
2311657665170,2311856640805,2311657839999,2311856640805,174829,75455.875538203,75455.975428445,75455.875623119,75455.975428445,0.000084916,1,0.00085,0.00085,984,51,0.051829,19,12,0.631579,3505
2311856640805,2312055511876,2311856833080,2312055511876,192275,75455.975428445,75456.075263947,75455.975520707,75456.075263947,0.000092262,1,0.000924,0.000924,984,52,0.052846,18,14,0.777778,3505
2312055511876,2312255198720,2312055682048,2312255198720,170172,75456.075263947,75456.175510099,75456.075345895,75456.175510099,0.000081948,1,0.000817,0.000817,984,38,0.038618,21,10,0.476190,3505
2312255198720,2312454365736,2312255375366,2312454365736,176646,75456.175510099,75456.275494646,75456.175595009,75456.275494646,0.000084910,1,0.000849,0.000849,984,52,0.052846,19,9,0.473684,3505
2312454365736,2312653587764,2312454545994,2312653587764,180258,75456.275494646,75456.375507540,75456.275581634,75456.375507540,0.000086988,1,0.00087,0.00087,984,50,0.050813,20,14,0.700000,3505
2312653587764,2312852297971,2312653768149,2312852297971,180385,75456.375507540,75456.475262438,75456.375594276,75456.475262438,0.000086736,1,0.000869,0.000869,984,43,0.043699,24,18,0.750000,3505
2312852297971,2313052081513,2312852496134,2313052081513,198163,75456.475262438,75456.575557473,75456.475359020,75456.575557473,0.000096582,1,0.000963,0.000963,984,58,0.058943,25,12,0.480000,3505
2313052081513,2313250831706,2313052259105,2313250831706,177592,75456.575557473,75456.675332483,75456.575642770,75456.675332483,0.000085297,1,0.000855,0.000855,984,41,0.041667,23,18,0.782609,3505
2313250831706,2313450417178,2313251010812,2313450417178,179106,75456.675332483,75456.775527660,75456.675419142,75456.775527660,0.000086659,1,0.000865,0.000865,984,43,0.043699,24,20,0.833333,3505
2313450417178,2313649346517,2313450598195,2313649346517,181017,75456.775527660,75456.875393450,75456.775615103,75456.875393450,0.000087443,1,0.000876,0.000876,984,42,0.042683,24,16,0.666667,3505
2313649346517,2313848250934,2313649525137,2313848250934,178620,75456.875393450,75456.975245902,75456.875479472,75456.975245902,0.000086022,1,0.000861,0.000861,984,41,0.041667,23,18,0.782609,3505
2313848250934,2314047970797,2313848419940,2314047970797,169006,75456.975245902,75457.075508878,75456.975327605,75457.075508878,0.000081703,1,0.000815,0.000815,984,44,0.044715,19,11,0.578947,3505
2314047970797,2314246677763,2314048149355,2314246677763,178558,75457.075508878,75457.175262306,75457.075594980,75457.175262306,0.000086102,1,0.000863,0.000863,984,49,0.049797,21,16,0.761905,3505
2314246677763,2314446404044,2314246841320,2314446404044,163557,75457.175262306,75457.275528370,75457.175341313,75457.275528370,0.000079007,1,0.000788,0.000788,984,45,0.045732,24,11,0.458333,3505
2314446404044,2314645567651,2314446583609,2314645567651,179565,75457.275528370,75457.375511441,75457.275614876,75457.375511441,0.000086506,1,0.000865,0.000865,984,42,0.042683,24,18,0.750000,3505
2314645567651,2314844695672,2314645749438,2314844695672,181787,75457.375511441,75457.475477433,75457.375599263,75457.475477433,0.000087822,1,0.000879,0.000879,984,39,0.039634,22,18,0.818182,3505
2314844695672,2315043916218,2314844873179,2315043916218,177507,75457.475477433,75457.575488829,75457.475562453,75457.575488829,0.000085020,1,0.00085,0.00085,984,53,0.053862,20,15,0.750000,3505
2315043916218,2315242775760,2315044095815,2315242775760,179597,75457.575488829,75457.675318206,75457.575575165,75457.675318206,0.000086336,1,0.000865,0.000865,984,40,0.040650,25,18,0.720000,3505
2315242775760,2315441914619,2315242918868,2315441914619,143108,75457.675318206,75457.775289327,75457.675387286,75457.775289327,0.000069080,1,0.000691,0.000691,984,85,0.086382,17,11,0.647059,3505
2315441914619,2315641510183,2315442275297,2315641510183,360678,75457.775289327,75457.875489736,75457.775467562,75457.875489736,0.000178235,1,0.00178,0.00178,984,46,0.046748,25,6,0.240000,3505
2315641510183,2315840294444,2315641693421,2315840294444,183238,75457.875489736,75457.975282495,75457.875578266,75457.975282495,0.000088530,1,0.000887,0.000887,984,47,0.047764,25,20,0.800000,3505
2315840294444,2316039921040,2315840483528,2316039921040,189084,75457.975282495,75458.075498082,75457.975374049,75458.075498082,0.000091554,1,0.000914,0.000914,984,50,0.050813,18,6,0.333333,3505
2316039921040,2316239094166,2316040102107,2316239094166,181067,75458.075498082,75458.175485997,75458.075585547,75458.175485997,0.000087465,1,0.000875,0.000875,984,40,0.040650,21,19,0.904762,3505
2316239094166,2316437839812,2316239273594,2316437839812,179428,75458.175485997,75458.275259426,75458.175572686,75458.275259426,0.000086689,1,0.000869,0.000869,984,40,0.040650,23,17,0.739130,3505
2316437839812,2316637232973,2316438010810,2316637232973,170998,75458.275259426,75458.375356525,75458.275341661,75458.375356525,0.000082235,1,0.000822,0.000822,984,39,0.039634,22,15,0.681818,3505
2316637232973,2316836222096,2316637356115,2316836222096,123142,75458.375356525,75458.475251532,75458.375415958,75458.475251532,0.000059433,1,0.000595,0.000595,984,38,0.038618,22,18,0.818182,3505
2316836222096,2317035894555,2316836298137,2317035894555,76041,75458.475251532,75458.575491994,75458.475287820,75458.575491994,0.000036288,1,0.000362,0.000362,984,51,0.051829,21,6,0.285714,3505
2317035894555,2317235108442,2317036072397,2317235108442,177842,75458.575491994,75458.675500386,75458.575577830,75458.675500386,0.000085836,1,0.000858,0.000858,984,42,0.042683,23,19,0.826087,3505
